t,f(t)
5694,1.6328386224161399725815728731852656148335359222717E-8
5695,1.6336788152779469487735248316976115631319695552558E-8
5696,1.6345191731440764818741932464018830269190738236911E-8
5697,1.6353596959658781330937318898801514114654821692982E-8
5698,1.6362003836947124741681696862445193622076916400976E-8
5699,1.6370412362819510925784685011400714757551454104212E-8
5700,1.6378822536789765967551192154327251868042423427943E-8
5701,1.6387234358371826212682969364560808990994592539305E-8
5702,1.6395647827079738320035961760838641727275910422872E-8
5703,1.6404062942427659313233668003093164645968971870982E-8
5704,1.6412479703929856632136715304499210346433327591946E-8
5705,1.6420898111100708184168857515551436106761941360556E-8
5706,1.6429318163454702395499603590764196264486573761927E-8
5707,1.6437739860506438262083683503624276304231071799040E-8
5708,1.6446163201770625400557558430687480702065363639379E-8
5709,1.6454588186762084098993181781193142968845185015805E-8
5710,1.6463014814995745367509217404276144555425697936438E-8
5711,1.6471443085986650988739921061783950283373322086842E-8
5712,1.6479872999249953568161891010856452141341024896818E-8
5713,1.6488304554300916584278893296799020481033482242728E-8
5714,1.6496737750654914438664967113374051146957373670363E-8
5715,1.6505172587827432505866015344453427620210404805851E-8
5716,1.6513609065334067183160085158013647039803117769744E-8
5717,1.6522047182690525940176543280716845631044383435196E-8
5718,1.6530486939412627368374350338804559721295326393575E-8
5719,1.6538928335016301230379638408736729719273470652570E-8
5720,1.6547371369017588509182795678936152195954034495222E-8
5721,1.6555816040932641457195261882148265016459726743797E-8
5722,1.6564262350277723645166237916297767281333265052071E-8
5723,1.6572710296569210010959512830317084057191263248673E-8
5724,1.6581159879323586908190611110237039394741417234996E-8
5725,1.6589611098057452154724462959867253301183047009997E-8
5726,1.6598063952287515081033800029652681981737501888552E-8
5727,1.6606518441530596578418478806773328094113765504351E-8
5728,1.6614974565303629147085933639256410749807859558807E-8
5729,1.6623432323123656944092961126794154806064127420511E-8
5730,1.6631891714507835831149037371105786362029783390939E-8
5731,1.6640352738973433422281369339049256525215096403312E-8
5732,1.6648815396037829131361881352276608158125152272398E-8
5733,1.6657279685218514219496337478036699645360466556349E-8
5734,1.6665745606033091842275800356760154423321789638153E-8
5735,1.6674213157999277096890626763313863263860065908975E-8
5736,1.6682682340634897069107199960286075768980722240488E-8
5737,1.6691153153457890880107598663358025380468390791907E-8
5738,1.6699625595986309733192402200734085097692318583836E-8
5739,1.6708099667738316960346831210739595189740717184421E-8
5740,1.6716575368232188068670422984053685146459163386967E-8
5741,1.6725052696986310786670440319623575102141965770964E-8
5742,1.6733531653519185110419212526106931655886559523117E-8
5743,1.6742012237349423349575606963709813581405921099198E-8
5744,1.6750494447995750173270829284529518052893445647959E-8
5745,1.6758978284977002655858750292974170909846546889442E-8
5746,1.6767463747812130322530957111514137853031721007106E-8
5747,1.6775950836020195194796726100924209531363638336178E-8
5748,1.6784439549120371835828114748299973987555537954828E-8
5749,1.6792929886631947395670369500476776139923312395395E-8
5750,1.6801421848074321656317846285045116670326351111543E-8
5751,1.6809915432967007076655640225942202168149598609818E-8
5752,1.6818410640829628837267120825605564476243422151111E-8
5753,1.6826907471181924885107568650901159252045314056608E-8
5754,1.6835405923543745978044109325485070679253447750737E-8
5755,1.6843905997435055729262140396924829456187579324611E-8
5756,1.6852407692375930651538446412793332592269883400397E-8
5757,1.6860911007886560201381197306055373643818693717973E-8
5758,1.6869415943487246823037024956393787830405949751818E-8
5759,1.6877922498698405992365372560669124546998808641643E-8
5760,1.6886430673040566260580311212473516218254398564755E-8
5761,1.6894940466034369297860017857725952864450936144092E-8
5762,1.6903451877200569936824108560462431341787058239908E-8
5763,1.6911964906060036215879020780400361706571371478803E-8
5764,1.6920479552133749422431638131502114803653030724136E-8
5765,1.6928995814942804135971350858627618813745023378600E-8
5766,1.6937513694008408271020745037450391482275530985953E-8
5767,1.6946033188851883119955113271115262016893316169183E-8
5768,1.6954554298994663395690979425639224659018622386654E-8
5769,1.6963077023958297274243829714799306740409274802149E-8
5770,1.6971601363264446437155242214212959220230295172911E-8
5771,1.6980127316434886113789606653497218413107533528274E-8
5772,1.6988654882991505123500626104792674577360291271119E-8
5773,1.6997184062456305917667791955557046511814045789350E-8
5774,1.7005714854351404621603023323370831151382227441831E-8
5775,1.7014247258199031076327661840554002765181160851747E-8
5776,1.7022781273521528880220012506668006724415795203081E-8
5777,1.7031316899841355430533621077471256469446945971963E-8
5778,1.7039854136681081964786478229608927387594628236056E-8
5779,1.7048392983563393602021340511248975510862502492619E-8
5780,1.7056933440011089383937357860025919527415633989909E-8
5781,1.7065475505547082315893197241021938421616850976585E-8
5782,1.7074019179694399407781851729101180543573828350964E-8
5783,1.7082564461976181714777324131717779070610853880427E-8
5784,1.7091111351915684377953374020340849253040388040665E-8
5785,1.7099659849036276664774516810880629713042198649346E-8
5786,1.7108209952861442009459463305958848152861899919809E-8
5787,1.7116761662914778053217187884543265479678555639592E-8
5788,1.7125314978719996684355813297361105512117509155923E-8
5789,1.7133869899800924078264499799618633631972191135211E-8
5790,1.7142426425681500737268526125884430112157394655117E-8
5791,1.7150984555885781530357749585541835111309355232306E-8
5792,1.7159544289937935732788632330981544796701147646173E-8
5793,1.7168105627362247065560020624688333658750383416512E-8
5794,1.7176668567683113734762863705576288331124331423089E-8
5795,1.7185233110425048470804058629344684251024955440615E-8
5796,1.7193799255112678567504607232261639009048698100202E-8
5797,1.7202367001270745921072271142634855576791187746390E-8
5798,1.7210936348424107068948910539298044699857105985727E-8
5799,1.7219507296097733228532692131727908149592134199657E-8
5800,1.7228079843816710335775351611909792394501064034058E-8
5801,1.7236653991106239083654695603790204349816627058161E-8
5802,1.7245229737491634960522527912091235572601365970890E-8
5803,1.7253807082498328288328184648415486587022580318820E-8
5804,1.7262386025651864260717862588940236563972070983349E-8
5805,1.7270966566477902981009924894586282573601519109215E-8
5806,1.7279548704502219500046368101349993931507003980698E-8
5807,1.7288132439250703853920634065506607244059817583398E-8
5808,1.7296717770249361101581950325628542724157987099356E-8
5809,1.7305304697024311362316382120814467919080793199701E-8
5810,1.7313893219101789853104779082192886517613049725451E-8
5811,1.7322483336008146925857799392648102363061812115850E-8
5812,1.7331075047269848104528193987816416801174418212440E-8
5813,1.7339668352413474122100533149716275277916940550574E-8
5814,1.7348263250965720957458557622907700545500525059110E-8
5815,1.7356859742453399872130336161823648444746033518175E-8
5816,1.7365457826403437446911411196878811153130034316125E-8
5817,1.7374057502342875618366114086139784804003623722607E-8
5818,1.7382658769798871715207231198734325916524517338005E-8
5819,1.7391261628298698494554201855786556192038648811237E-8
5820,1.7399866077369744178070028934489349638056551396427E-8
5821,1.7408472116539512487977082720964661027052482872014E-8
5822,1.7417079745335622682951978377817141381494383804684E-8
5823,1.7425688963285809593899707172755945143742387746275E-8
5824,1.7434299769917923659607201395344075233773391753723E-8
5825,1.7442912164759930962276512669833846263784264688959E-8
5826,1.7451526147339913262937783153160982363477550580348E-8
5827,1.7460141717186068036742188888498413623864636988561E-8
5828,1.7468758873826708508135034366313902996641024345820E-8
5829,1.7477377616790263685909177126633132153328320080146E-8
5830,1.7485997945605278398138961018181708534526209357776E-8
5831,1.7494619859800413326994836512265634485748856112959E-8
5832,1.7503243358904445043438846251650010524818152184927E-8
5833,1.7511868442446266041801153797310035621965626852013E-8
5834,1.7520495109954884774237793318756624767416621845089E-8
5835,1.7529123360959425685069817756681094588013223158778E-8
5836,1.7537753194989129245004022769919277557559887408320E-8
5837,1.7546384611573351985235423562205020297198618102137E-8
5838,1.7555017610241566531431661467866207124855602717039E-8
5839,1.7563652190523361637599516959513131601224798241392E-8
5840,1.7572288351948442219833705524879121221891772065197E-8
5841,1.7580926094046629389948132644296708184013517681611E-8
5842,1.7589565416347860488989783884829236550832924718168E-8
5843,1.7598206318382189120635425911827507065488313016038E-8
5844,1.7606848799679785184471294003643788923711800114326E-8
5845,1.7615492859770934909155941440411176280560837661737E-8
5846,1.7624138498186040885466425923184739099057124721285E-8
5847,1.7632785714455622099228007965342115792034446121705E-8
5848,1.7641434508110313964127535983955021291351298847755E-8
5849,1.7650084878680868354410692604869500716297350147445E-8
5850,1.7658736825698153637463276481471547409015897477257E-8
5851,1.7667390348693154706276693713565826152130421631397E-8
5852,1.7676045447196973011797832739458598966545025329333E-8
5853,1.7684702120740826595163496361211442782053314510194E-8
5854,1.7693360368856050119819564350119875950259662989845E-8
5855,1.7702020191074094903525059866770474193992415451098E-8
5856,1.7710681586926528950241292717541356022173715289164E-8
5857,1.7719344555945036981906252257133952444427706585233E-8
5858,1.7728009097661420470094422534658645255512697067863E-8
5859,1.7736675211607597667562192068943061186849915204604E-8
5860,1.7745342897315603639679030427089444504234802896833E-8
5861,1.7754012154317590295744603568876496534246936654416E-8
5862,1.7762682982145826420191999708381265199056570572091E-8
5863,1.7771355380332697703677237233187988708931371331005E-8
5864,1.7780029348410706774055226010753142590373723535403E-8
5865,1.7788704885912473227242353200909205411374730346380E-8
5866,1.7797381992370733657965864483113742810354034513789E-8
5867,1.7806060667318341690400211396885208360630155505692E-8
5868,1.7814740910288268008690535283912269739838842677272E-8
5869,1.7823422720813600387363458110579385670499295547473E-8
5870,1.7832106098427543721625350240117678917004237069085E-8
5871,1.7840791042663420057548245014266768746296157825992E-8
5872,1.7849477553054668622143569795220037883893411406748E-8
5873,1.7858165629134845853323862909722709043491728625649E-8
5874,1.7866855270437625429752645728498989218423539182119E-8
5875,1.7875546476496798300582618905701300461076836797213E-8
5876,1.7884239246846272715082351594801147930498275806415E-8
5877,1.7892933581020074252151632249277373372982645863529E-8
5878,1.7901629478552345849725649408603298456575951566150E-8
5879,1.7910326938977347834068170662389470777455799602047E-8
5880,1.7919025961829457948953887778103278893059616369798E-8
5881,1.7927726546643171384740095770560494143483101254713E-8
5882,1.7936428692953100807327873484366718761175432093578E-8
5883,1.7945132400293976387012933053678664034966476283671E-8
5884,1.7953837668200645827226305397056041018481135759868E-8
5885,1.7962544496208074393165028698784511121692598485791E-8
5886,1.7971252883851344940313006621868506301865564937919E-8
5887,1.7979962830665657942852202791919679619325863782983E-8
5888,1.7988674336186331521964337885402177527298594496205E-8
5889,1.7997387399948801474023255450139726047757861739421E-8
5890,1.8006102021488621298678122380641584313728353805112E-8
5891,1.8014818200341462226827629765664630943581661539059E-8
5892,1.8023535936043113248485359620497101210573762729899E-8
5893,1.8032255228129481140536482811725675583630455552139E-8
5894,1.8040976076136590494385953277731622293391665801714E-8
5895,1.8049698479600583743498363443853407219958137834293E-8
5896,1.8058422438057721190829625527052492455090342790950E-8
5897,1.8067147951044381036150643221025838962754583021070E-8
5898,1.8075875018097059403263138049022797201635507007625E-8
5899,1.8084603638752370367107794468145500489304675213233E-8
5900,1.8093333812547045980764887605640457143193273647177E-8
5901,1.8102065539017936302347557304624656647924312789333E-8
5902,1.8110798817702009421787891953832049649235797736496E-8
5903,1.8119533648136351487515985373315618597987644559790E-8
5904,1.8128270029858166733032129825596312260136930718631E-8
5905,1.8137007962404777503372308019512759728092281162048E-8
